,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
204,200,ResNet18,0.1,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
205,200,ResNet18,0.1,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
206,200,ResNet18,0.1,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
207,200,ResNet18,0.1,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
208,200,ResNet18,0.1,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
209,200,ResNet18,0.1,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
210,200,ResNet18,0.1,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
211,200,ResNet18,0.1,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
212,200,ResNet18,0.1,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
213,200,ResNet18,0.1,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
214,200,ResNet18,0.1,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
215,200,ResNet18,0.1,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
216,200,Resnet34,0.001,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
217,200,Resnet34,0.001,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
218,200,Resnet34,0.001,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
219,200,Resnet34,0.001,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
220,200,Resnet34,0.001,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
221,200,Resnet34,0.001,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
222,200,Resnet34,0.001,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
223,200,Resnet34,0.001,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
224,200,Resnet34,0.001,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
225,200,Resnet34,0.001,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
226,200,Resnet34,0.001,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
227,200,Resnet34,0.001,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
228,200,Resnet34,0.001,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
229,200,Resnet34,0.001,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
230,200,Resnet34,0.001,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
231,200,Resnet34,0.001,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
232,200,Resnet34,0.001,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
233,200,Resnet34,0.001,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
234,200,Resnet34,0.001,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
235,200,Resnet34,0.001,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
236,200,Resnet34,0.001,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
237,200,Resnet34,0.001,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
238,200,Resnet34,0.001,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
239,200,Resnet34,0.001,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
240,200,Resnet34,0.01,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
241,200,Resnet34,0.01,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
242,200,Resnet34,0.01,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
243,200,Resnet34,0.01,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
244,200,Resnet34,0.01,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
245,200,Resnet34,0.01,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
246,200,Resnet34,0.01,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
247,200,Resnet34,0.01,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
248,200,Resnet34,0.01,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
249,200,Resnet34,0.01,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
250,200,Resnet34,0.01,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
251,200,Resnet34,0.01,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
252,200,Resnet34,0.01,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
253,200,Resnet34,0.01,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
254,200,Resnet34,0.01,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
255,200,Resnet34,0.01,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
256,200,Resnet34,0.01,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
257,200,Resnet34,0.01,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
258,200,Resnet34,0.01,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
259,200,Resnet34,0.01,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
260,200,Resnet34,0.01,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
261,200,Resnet34,0.01,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
262,200,Resnet34,0.01,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
263,200,Resnet34,0.01,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
264,200,Resnet34,0.1,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
265,200,Resnet34,0.1,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
266,200,Resnet34,0.1,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
267,200,Resnet34,0.1,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
268,200,Resnet34,0.1,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
269,200,Resnet34,0.1,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
270,200,Resnet34,0.1,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
271,200,Resnet34,0.1,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
272,200,Resnet34,0.1,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
273,200,Resnet34,0.1,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
274,200,Resnet34,0.1,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
275,200,Resnet34,0.1,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
276,200,Resnet34,0.1,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
277,200,Resnet34,0.1,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
278,200,Resnet34,0.1,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
279,200,Resnet34,0.1,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
280,200,Resnet34,0.1,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
281,200,Resnet34,0.1,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
282,200,Resnet34,0.1,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
283,200,Resnet34,0.1,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
284,200,Resnet34,0.1,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
285,200,Resnet34,0.1,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
286,200,Resnet34,0.1,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
287,200,Resnet34,0.1,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
