,lr,max_depth,gamma,lambda,alpha,subsample_f,colsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time,ACC_train,ACC_val,Loss_train,Loss_val
336,0.01,1,1.0,0.1,0.0,0.25,0.25,0.45719444444444446,1.3676743739632033,0.865825307206908,0.5584858569051581,0.301460823373174,0.1085531843387666,0.22861418239255132,0.6776783474115581,10000.0,0:02:24.462171,14847114.080270702,0.49225,0.49225,1.2923996368297366,1.3047632650957288
337,0.01,1,1.0,0.1,0.0,0.25,0.5,0.45831944444444445,1.365350259988169,0.8650409219976616,0.556932545953589,0.302559798573227,0.10918486414402401,0.23220973782771537,0.6824016563146998,10000.0,0:02:24.378673,14847258.535441758,0.49528333333333335,0.49528333333333335,1.2868646186745487,1.300400517224955
338,0.01,1,1.0,0.1,0.0,0.25,0.75,0.46031944444444445,1.3629513779087903,0.8663391072618255,0.5568276090924175,0.3035178392797599,0.11366101977801886,0.23290079531184596,0.6861161977692691,10000.0,0:02:24.327275,14847402.939022927,0.4955833333333333,0.4955833333333333,1.2845377812228107,1.2986979927078355
339,0.01,1,1.0,0.1,0.0,0.25,1.0,0.46079166666666665,1.362053177946173,0.8662054018006002,0.5594871367912747,0.3061190416562317,0.1155599767885269,0.23845131272848122,0.682752832563995,10000.0,0:02:20.426651,14847543.442310045,0.49623333333333336,0.49623333333333336,1.283001734467978,1.297700920515409
340,0.01,1,1.0,0.1,0.0,0.5,0.25,0.4528333333333333,1.3779365072499514,0.8670004171881519,0.5460933578718421,0.304080445441702,0.10112359550561797,0.2263631815907954,0.673600133122556,10000.0,0:02:24.781256,14847688.300041702,0.4886333333333333,0.4886333333333333,1.3011239013464335,1.3132435235996316
341,0.01,1,1.0,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
342,0.01,1,1.0,0.1,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
343,0.01,1,1.0,0.1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
344,0.01,1,1.0,0.1,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
345,0.01,1,1.0,0.1,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
346,0.01,1,1.0,0.1,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
347,0.01,1,1.0,0.1,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
348,0.01,1,1.0,0.1,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
349,0.01,1,1.0,0.1,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
350,0.01,1,1.0,0.1,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
351,0.01,1,1.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
352,0.01,1,1.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
353,0.01,1,1.0,0.1,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
354,0.01,1,1.0,0.1,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
355,0.01,1,1.0,0.1,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
356,0.01,1,1.0,0.1,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
357,0.01,1,1.0,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
358,0.01,1,1.0,0.1,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
359,0.01,1,1.0,0.1,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
360,0.01,1,1.0,0.1,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
361,0.01,1,1.0,0.1,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
362,0.01,1,1.0,0.1,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
363,0.01,1,1.0,0.1,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
364,0.01,1,1.0,0.1,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
365,0.01,1,1.0,0.1,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
366,0.01,1,1.0,0.1,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
367,0.01,1,1.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
368,0.01,1,1.0,0.1,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
369,0.01,1,1.0,0.1,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
370,0.01,1,1.0,0.1,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
371,0.01,1,1.0,0.1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
372,0.01,1,1.0,0.1,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
373,0.01,1,1.0,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
374,0.01,1,1.0,0.1,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
375,0.01,1,1.0,0.1,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
376,0.01,1,1.0,0.1,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
377,0.01,1,1.0,0.1,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
378,0.01,1,1.0,0.1,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
379,0.01,1,1.0,0.1,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
380,0.01,1,1.0,0.1,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
381,0.01,1,1.0,0.1,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
382,0.01,1,1.0,0.1,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
383,0.01,1,1.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
384,0.01,1,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
385,0.01,1,1.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
386,0.01,1,1.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
387,0.01,1,1.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
388,0.01,1,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
389,0.01,1,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
390,0.01,1,1.0,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
391,0.01,1,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
392,0.01,1,1.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
393,0.01,1,1.0,1.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
394,0.01,1,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
395,0.01,1,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
396,0.01,1,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
397,0.01,1,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
398,0.01,1,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
399,0.01,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
400,0.01,1,1.0,1.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
401,0.01,1,1.0,1.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
402,0.01,1,1.0,1.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
403,0.01,1,1.0,1.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
404,0.01,1,1.0,1.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
405,0.01,1,1.0,1.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
406,0.01,1,1.0,1.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
407,0.01,1,1.0,1.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
408,0.01,1,1.0,1.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
409,0.01,1,1.0,1.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
410,0.01,1,1.0,1.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
411,0.01,1,1.0,1.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
412,0.01,1,1.0,1.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
413,0.01,1,1.0,1.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
414,0.01,1,1.0,1.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
415,0.01,1,1.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
416,0.01,1,1.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
417,0.01,1,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
418,0.01,1,1.0,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
419,0.01,1,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
420,0.01,1,1.0,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
421,0.01,1,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
422,0.01,1,1.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
423,0.01,1,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
424,0.01,1,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
425,0.01,1,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
426,0.01,1,1.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
427,0.01,1,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
428,0.01,1,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
429,0.01,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
430,0.01,1,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
431,0.01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
432,0.01,2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
433,0.01,2,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
434,0.01,2,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
435,0.01,2,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
436,0.01,2,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
437,0.01,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
438,0.01,2,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
439,0.01,2,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
440,0.01,2,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
441,0.01,2,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
442,0.01,2,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
443,0.01,2,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
444,0.01,2,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
445,0.01,2,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
446,0.01,2,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
447,0.01,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
448,0.01,2,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
449,0.01,2,0.0,0.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
450,0.01,2,0.0,0.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
451,0.01,2,0.0,0.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
452,0.01,2,0.0,0.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
453,0.01,2,0.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
454,0.01,2,0.0,0.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
455,0.01,2,0.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
456,0.01,2,0.0,0.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
457,0.01,2,0.0,0.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
458,0.01,2,0.0,0.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
459,0.01,2,0.0,0.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
460,0.01,2,0.0,0.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
461,0.01,2,0.0,0.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
462,0.01,2,0.0,0.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
463,0.01,2,0.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
464,0.01,2,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
465,0.01,2,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
466,0.01,2,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
467,0.01,2,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
468,0.01,2,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
469,0.01,2,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
470,0.01,2,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
471,0.01,2,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
472,0.01,2,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
473,0.01,2,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
474,0.01,2,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
475,0.01,2,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
476,0.01,2,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
477,0.01,2,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
478,0.01,2,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
479,0.01,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
480,0.01,2,0.0,0.1,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
481,0.01,2,0.0,0.1,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
482,0.01,2,0.0,0.1,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
483,0.01,2,0.0,0.1,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
484,0.01,2,0.0,0.1,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
485,0.01,2,0.0,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
486,0.01,2,0.0,0.1,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
487,0.01,2,0.0,0.1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
488,0.01,2,0.0,0.1,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
489,0.01,2,0.0,0.1,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
490,0.01,2,0.0,0.1,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
491,0.01,2,0.0,0.1,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
492,0.01,2,0.0,0.1,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
