,lr,max_depth,gamma,lambda,subsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time
532,0.1,3,0.01,0.01,1.0,0.5282222222222223,1.1578221709590366,0.883,0.704,0.31766666666666665,0.24233333333333335,0.29,0.7323333333333333,2568.0,0:00:26.405826,14628029.379446363
533,0.1,3,0.01,0.01,0.8,0.5306666666666666,1.1481071654283195,0.8763333333333333,0.707,0.3273333333333333,0.24133333333333334,0.29233333333333333,0.7396666666666667,2253.0,0:00:24.685902,14628054.076025112
534,0.1,3,0.01,0.01,0.6,0.5302777777777777,1.1527839773583357,0.874,0.707,0.3313333333333333,0.24266666666666667,0.287,0.7396666666666667,2156.0,0:00:23.979642,14628078.067134598
535,0.1,3,0.01,0.01,0.4,0.5327777777777778,1.1590557768514003,0.879,0.7126666666666667,0.3373333333333333,0.239,0.28833333333333333,0.7403333333333333,1649.0,0:00:19.870145,14628097.947909744
536,0.1,3,0.01,0.1,1.0,0.5308333333333334,1.1574771759806157,0.8833333333333333,0.7086666666666667,0.324,0.24633333333333332,0.296,0.7266666666666667,2455.0,0:00:25.457896,14628123.417088795
537,0.1,3,0.01,0.1,0.8,0.5328888888888889,1.1502652344064765,0.876,0.7093333333333334,0.342,0.23466666666666666,0.2926666666666667,0.7426666666666667,2234.0,0:00:24.476703,14628147.904979777
538,0.1,3,0.01,0.1,0.6,0.5342777777777777,1.153353325621199,0.8776666666666667,0.718,0.335,0.24433333333333335,0.28933333333333333,0.7413333333333333,1971.0,0:00:22.512905,14628170.428571029
539,0.1,3,0.01,0.1,0.4,0.5296666666666666,1.1600416405433596,0.8766666666666667,0.713,0.335,0.236,0.2793333333333333,0.738,1672.0,0:00:20.042248,14628190.48239848
540,0.1,3,0.01,1.0,1.0,0.5288333333333334,1.1568891631386184,0.885,0.7123333333333334,0.32033333333333336,0.23533333333333334,0.29,0.73,2205.0,0:00:23.472495,14628213.96562348
541,0.1,3,0.01,1.0,0.8,0.5310555555555555,1.1492826513540613,0.881,0.709,0.333,0.236,0.2876666666666667,0.7396666666666667,2303.0,0:00:25.012127,14628238.989289297
542,0.1,3,0.01,1.0,0.6,0.5332777777777777,1.1512442474628366,0.876,0.7096666666666667,0.33166666666666667,0.25166666666666665,0.285,0.7456666666666667,2372.0,0:00:25.855006,14628264.854973191
543,0.1,3,0.01,1.0,0.4,0.5305,1.1565788203386553,0.8736666666666667,0.7,0.3373333333333333,0.24633333333333332,0.2813333333333333,0.7443333333333333,1953.0,0:00:22.463535,14628287.32978017
544,0.1,3,0.1,0.001,1.0,0.5280555555555555,1.159379456521334,0.883,0.7083333333333334,0.31566666666666665,0.23233333333333334,0.29433333333333334,0.7346666666666667,2276.0,0:00:23.908314,14628311.249305489
545,0.1,3,0.1,0.001,0.8,0.533,1.1498946658440357,0.879,0.7143333333333334,0.33666666666666667,0.235,0.2916666666666667,0.7413333333333333,2412.0,0:00:26.002546,14628337.262580704
546,0.1,3,0.1,0.001,0.6,0.5311111111111111,1.1544425058674,0.8796666666666667,0.7126666666666667,0.32966666666666666,0.23566666666666666,0.2886666666666667,0.7403333333333333,2014.0,0:00:22.840091,14628360.114458997
547,0.1,3,0.1,0.001,0.4,0.5307777777777778,1.1601665250636575,0.87,0.7083333333333334,0.33766666666666667,0.23933333333333334,0.2846666666666667,0.7446666666666667,1813.0,0:00:21.184895,14628381.310048327
548,0.1,3,0.1,0.01,1.0,0.5289444444444444,1.1581341999569545,0.8833333333333333,0.711,0.321,0.234,0.2906666666666667,0.7336666666666667,2099.0,0:00:22.535232,14628403.856617255
549,0.1,3,0.1,0.01,0.8,0.5307222222222222,1.1506934042736032,0.882,0.7076666666666667,0.32133333333333336,0.23566666666666666,0.29433333333333334,0.7433333333333333,2415.0,0:00:25.985655,14628429.853527104
550,0.1,3,0.1,0.01,0.6,0.5322222222222223,1.154573834446352,0.882,0.7143333333333334,0.33066666666666666,0.23566666666666666,0.2866666666666667,0.744,1728.0,0:00:20.274361,14628450.13870028
551,0.1,3,0.1,0.01,0.4,0.5313888888888889,1.1598143923633042,0.878,0.7103333333333334,0.3383333333333333,0.23133333333333334,0.2856666666666667,0.7446666666666667,1659.0,0:00:19.867708,14628470.017664956
552,0.1,3,0.1,0.1,1.0,0.5301111111111111,1.1579983488368364,0.8836666666666667,0.7046666666666667,0.32133333333333336,0.241,0.2976666666666667,0.7323333333333333,2531.0,0:00:25.764077,14628495.792554108
553,0.1,3,0.1,0.1,0.8,0.5305555555555556,1.1502641154429358,0.8796666666666667,0.7063333333333334,0.329,0.237,0.292,0.7393333333333333,2137.0,0:00:23.611428,14628519.4156088
554,0.1,3,0.1,0.1,0.6,0.5324444444444445,1.154287488380896,0.877,0.708,0.333,0.24066666666666667,0.29233333333333333,0.7436666666666667,1901.0,0:00:21.837588,14628541.26397098
555,0.1,3,0.1,0.1,0.4,0.5305555555555556,1.160095318427041,0.8803333333333333,0.7066666666666667,0.337,0.23633333333333334,0.2796666666666667,0.7433333333333333,1662.0,0:00:19.876938,14628561.152290208
556,0.1,3,0.1,1.0,1.0,0.5283888888888889,1.1573921117074868,0.8836666666666667,0.7076666666666667,0.32133333333333336,0.23366666666666666,0.28933333333333333,0.7346666666666667,2306.0,0:00:24.132703,14628585.296283914
557,0.1,3,0.1,1.0,0.8,0.5302777777777777,1.1488050440773183,0.879,0.71,0.32766666666666666,0.23966666666666667,0.2866666666666667,0.7386666666666667,2616.0,0:00:27.684535,14628612.991710387
558,0.1,3,0.1,1.0,0.6,0.5332777777777777,1.1516977549931782,0.8756666666666667,0.7096666666666667,0.3313333333333333,0.25166666666666665,0.28833333333333333,0.743,2387.0,0:00:26.019467,14628639.022986634
559,0.1,3,0.1,1.0,0.4,0.5314444444444445,1.156910232205121,0.8783333333333333,0.709,0.33666666666666667,0.242,0.2796666666666667,0.743,1664.0,0:00:19.903482,14628658.93729051
560,0.1,3,1.0,0.001,1.0,0.5293333333333333,1.1604845268776085,0.8876666666666667,0.7243333333333334,0.345,0.16833333333333333,0.30266666666666664,0.748,1501.0,0:00:12.064238,14628671.012936512
561,0.1,3,1.0,0.001,0.8,0.5336666666666666,1.148474673723703,0.881,0.7143333333333334,0.33366666666666667,0.23666666666666666,0.2956666666666667,0.7406666666666667,2355.0,0:00:23.937475,14628694.961401412
562,0.1,3,1.0,0.001,0.6,0.5322777777777777,1.1556172525676958,0.8773333333333333,0.707,0.32966666666666666,0.24066666666666667,0.29433333333333334,0.7446666666666667,2201.0,0:00:24.384122,14628719.35723528
563,0.1,3,1.0,0.001,0.4,0.5335,1.1594152685499073,0.8753333333333333,0.7083333333333334,0.3476666666666667,0.24133333333333334,0.286,0.7423333333333333,1757.0,0:00:20.741205,14628740.109273456
564,0.1,3,1.0,0.01,1.0,0.5323888888888889,1.160122788173709,0.891,0.728,0.3446666666666667,0.174,0.31,0.7466666666666667,1495.0,0:00:12.085631,14628752.206341228
565,0.1,3,1.0,0.01,0.8,0.5333888888888889,1.1479720237727455,0.878,0.713,0.332,0.23933333333333334,0.295,0.743,2303.0,0:00:23.597214,14628775.814354878
566,0.1,3,1.0,0.01,0.6,0.531,1.1544601098092762,0.8766666666666667,0.71,0.321,0.24266666666666667,0.28933333333333333,0.7463333333333333,2232.0,0:00:24.676806,14628800.502860725
567,0.1,3,1.0,0.01,0.4,0.5329444444444444,1.1604604908001919,0.8776666666666667,0.7096666666666667,0.336,0.23833333333333334,0.29033333333333333,0.7456666666666667,1703.0,0:00:20.264874,14628820.778586635
568,0.1,3,1.0,0.1,1.0,0.5286666666666666,1.1604108379197926,0.8896666666666667,0.7263333333333334,0.3473333333333333,0.17,0.296,0.7426666666666667,1505.0,0:00:12.081227,14628832.871247308
569,0.1,3,1.0,0.1,0.8,0.5315555555555556,1.1472496322929733,0.879,0.7143333333333334,0.337,0.22666666666666666,0.291,0.7413333333333333,2131.0,0:00:22.489082,14628855.371233942
570,0.1,3,1.0,0.1,0.6,0.5347777777777778,1.1534753427148094,0.88,0.7153333333333334,0.3333333333333333,0.24033333333333334,0.2956666666666667,0.744,2041.0,0:00:23.003320,14628878.38635336
571,0.1,3,1.0,0.1,0.4,0.5328888888888889,1.1602795473819831,0.8776666666666667,0.712,0.339,0.23566666666666666,0.28833333333333333,0.7446666666666667,1618.0,0:00:19.462473,14628897.859707555
572,0.1,3,1.0,1.0,1.0,0.5297222222222222,1.1607225567851251,0.8893333333333333,0.7266666666666667,0.3466666666666667,0.17233333333333334,0.29533333333333334,0.748,1598.0,0:00:12.346835,14628910.218027491
573,0.1,3,1.0,1.0,0.8,0.5331111111111111,1.148219349813143,0.879,0.711,0.334,0.23666666666666666,0.2996666666666667,0.7383333333333333,2415.0,0:00:24.332339,14628934.561255343
574,0.1,3,1.0,1.0,0.6,0.5354444444444444,1.1531534621138622,0.8773333333333333,0.7156666666666667,0.339,0.25133333333333335,0.2856666666666667,0.7436666666666667,1971.0,0:00:22.301867,14628956.874932945
575,0.1,3,1.0,1.0,0.4,0.5329444444444444,1.1585498224516302,0.8793333333333333,0.7076666666666667,0.3413333333333333,0.24533333333333332,0.27666666666666667,0.7473333333333333,1662.0,0:00:19.912431,14628976.798284153
576,0.1,4,0.001,0.001,1.0,0.5278888888888889,1.1582482929715767,0.8786666666666667,0.7116666666666667,0.3303333333333333,0.23566666666666666,0.2906666666666667,0.7203333333333334,1307.0,0:00:23.825400,14629000.635929357
577,0.1,4,0.001,0.001,0.8,0.5322777777777777,1.148455369504613,0.8773333333333333,0.714,0.3423333333333333,0.24333333333333335,0.288,0.7286666666666667,1337.0,0:00:24.989065,14629025.635875016
578,0.1,4,0.001,0.001,0.6,0.5328888888888889,1.1525559115620416,0.8756666666666667,0.7113333333333334,0.331,0.24266666666666667,0.2986666666666667,0.738,1293.0,0:00:24.660647,14629050.308092464
579,0.1,4,0.001,0.001,0.4,0.5265555555555556,1.1651953524051957,0.8706666666666667,0.708,0.3353333333333333,0.23733333333333334,0.2836666666666667,0.7243333333333334,1120.0,0:00:22.598909,14629072.918435134
580,0.1,4,0.001,0.01,1.0,0.5278333333333334,1.1577454444310162,0.8793333333333333,0.7143333333333334,0.3273333333333333,0.236,0.28733333333333333,0.7226666666666667,1315.0,0:00:23.887002,14629096.816448512
581,0.1,4,0.001,0.01,0.8,0.5316666666666666,1.148471513159091,0.8786666666666667,0.709,0.342,0.239,0.2936666666666667,0.7276666666666667,1328.0,0:00:24.891699,14629121.719983222
582,0.1,4,0.001,0.01,0.6,0.5318333333333334,1.1534083972929137,0.8773333333333333,0.7106666666666667,0.3423333333333333,0.23533333333333334,0.2926666666666667,0.7326666666666667,1095.0,0:00:22.177128,14629143.908111515
583,0.1,4,0.001,0.01,0.4,0.5272777777777777,1.1671203436095028,0.8713333333333333,0.7026666666666667,0.33266666666666667,0.236,0.2916666666666667,0.7293333333333333,976.0,0:00:20.731226,14629164.650916608
584,0.1,4,0.001,0.1,1.0,0.5286666666666666,1.1588952279140001,0.8816666666666667,0.7116666666666667,0.32666666666666666,0.236,0.299,0.717,1318.0,0:00:23.933604,14629188.596085945
585,0.1,4,0.001,0.1,0.8,0.5305,1.1487278672675887,0.877,0.7096666666666667,0.338,0.23466666666666666,0.2936666666666667,0.73,1350.0,0:00:25.151544,14629213.75866086
586,0.1,4,0.001,0.1,0.6,0.5326111111111111,1.1526921896681013,0.8796666666666667,0.7116666666666667,0.3313333333333333,0.245,0.29433333333333334,0.7336666666666667,1220.0,0:00:23.725869,14629237.496421976
587,0.1,4,0.001,0.1,0.4,0.53,1.1632282352754058,0.8713333333333333,0.704,0.33266666666666667,0.24733333333333332,0.29133333333333333,0.7333333333333333,1089.0,0:00:22.185976,14629259.693395687
588,0.1,4,0.001,1.0,1.0,0.5282777777777777,1.1558784574075047,0.8783333333333333,0.7073333333333334,0.3273333333333333,0.23566666666666666,0.295,0.726,1467.0,0:00:25.660151,14629285.365172982
589,0.1,4,0.001,1.0,0.8,0.5334444444444445,1.148773803606758,0.881,0.716,0.3383333333333333,0.238,0.292,0.7353333333333333,1186.0,0:00:23.110932,14629308.48769539
590,0.1,4,0.001,1.0,0.6,0.5297222222222222,1.1513606594961687,0.872,0.708,0.33,0.24466666666666667,0.2946666666666667,0.729,1316.0,0:00:24.928126,14629333.4269534
591,0.1,4,0.001,1.0,0.4,0.5285,1.1627837367068476,0.8733333333333333,0.71,0.32966666666666666,0.242,0.28633333333333333,0.7296666666666667,1089.0,0:00:22.143371,14629355.582558706
592,0.1,4,0.01,0.001,1.0,0.528,1.1590666446577456,0.8823333333333333,0.7123333333333334,0.326,0.23833333333333334,0.28933333333333333,0.7196666666666667,1398.0,0:00:24.918480,14629380.512115087
593,0.1,4,0.01,0.001,0.8,0.5311111111111111,1.1477541135860974,0.8796666666666667,0.7116666666666667,0.3303333333333333,0.24133333333333334,0.2906666666666667,0.733,1350.0,0:00:25.094633,14629405.618374132
594,0.1,4,0.01,0.001,0.6,0.5312222222222223,1.1528210092886317,0.8816666666666667,0.7123333333333334,0.3383333333333333,0.23566666666666666,0.288,0.7313333333333333,1107.0,0:00:22.302832,14629427.932803284
595,0.1,4,0.01,0.001,0.4,0.5274444444444445,1.164023220486428,0.8736666666666667,0.703,0.334,0.24833333333333332,0.2793333333333333,0.7263333333333334,1160.0,0:00:23.080164,14629451.024129383
596,0.1,4,0.01,0.01,1.0,0.5258333333333334,1.1592564817246374,0.8746666666666667,0.7073333333333334,0.328,0.23933333333333334,0.288,0.7176666666666667,1421.0,0:00:25.153236,14629476.188952629
597,0.1,4,0.01,0.01,0.8,0.5296111111111111,1.149186870859611,0.8763333333333333,0.7063333333333334,0.3303333333333333,0.245,0.29,0.7296666666666667,1350.0,0:00:25.128459,14629501.328579096
598,0.1,4,0.01,0.01,0.6,0.5336666666666666,1.1519005498532853,0.8783333333333333,0.709,0.3396666666666667,0.23566666666666666,0.303,0.7363333333333333,1318.0,0:00:24.979161,14629526.319390193
599,0.1,4,0.01,0.01,0.4,0.5249444444444444,1.1666420604516954,0.8716666666666667,0.7013333333333334,0.327,0.23666666666666666,0.286,0.727,1097.0,0:00:22.256700,14629548.587759787
600,0.1,4,0.01,0.1,1.0,0.528,1.158337929978556,0.8816666666666667,0.711,0.3273333333333333,0.23366666666666666,0.29133333333333333,0.723,1227.0,0:00:22.848233,14629571.447189815
601,0.1,4,0.01,0.1,0.8,0.5328333333333334,1.1496296429353536,0.8766666666666667,0.7063333333333334,0.32766666666666666,0.25366666666666665,0.299,0.7336666666666667,1516.0,0:00:27.276506,14629598.735316165
602,0.1,4,0.01,0.1,0.6,0.5315555555555556,1.1521899764201218,0.8793333333333333,0.7063333333333334,0.33766666666666667,0.23833333333333334,0.2906666666666667,0.737,1106.0,0:00:22.307678,14629621.0541392
603,0.1,4,0.01,0.1,0.4,0.5268888888888889,1.1651072816349028,0.8726666666666667,0.706,0.3333333333333333,0.23733333333333334,0.2796666666666667,0.7323333333333333,1086.0,0:00:22.163166,14629643.228998484
604,0.1,4,0.01,1.0,1.0,0.5293333333333333,1.156384660544575,0.8803333333333333,0.7113333333333334,0.33266666666666667,0.235,0.29033333333333333,0.7263333333333334,1382.0,0:00:24.665819,14629667.905943856
605,0.1,4,0.01,1.0,0.8,0.5325555555555556,1.146703352966319,0.8796666666666667,0.7113333333333334,0.3363333333333333,0.24333333333333335,0.288,0.7366666666666667,1341.0,0:00:25.035533,14629692.953201244
606,0.1,4,0.01,1.0,0.6,0.5307222222222222,1.1495545970855026,0.8746666666666667,0.705,0.33566666666666667,0.23933333333333334,0.29933333333333334,0.7303333333333333,1301.0,0:00:24.771873,14629717.736938564
607,0.1,4,0.01,1.0,0.4,0.5287222222222222,1.16280428628048,0.873,0.7143333333333334,0.3293333333333333,0.24066666666666667,0.2886666666666667,0.7263333333333334,1092.0,0:00:22.164281,14629739.912430039
608,0.1,4,0.1,0.001,1.0,0.53,1.1592619283923444,0.88,0.7133333333333334,0.33,0.24166666666666667,0.295,0.72,1382.0,0:00:24.194209,14629764.118411064
609,0.1,4,0.1,0.001,0.8,0.5278888888888889,1.1483541521272003,0.8746666666666667,0.709,0.32766666666666666,0.23266666666666666,0.29033333333333333,0.733,1351.0,0:00:25.178790,14629789.308379292
610,0.1,4,0.1,0.001,0.6,0.5322222222222223,1.1522242657739137,0.8796666666666667,0.7083333333333334,0.3363333333333333,0.23766666666666666,0.298,0.7333333333333333,1317.0,0:00:24.932914,14629814.253042826
611,0.1,4,0.1,0.001,0.4,0.5282777777777777,1.1649419254321633,0.873,0.708,0.3303333333333333,0.246,0.2786666666666667,0.7336666666666667,1079.0,0:00:22.022426,14629836.287142552
612,0.1,4,0.1,0.01,1.0,0.5261111111111111,1.1587605548240594,0.8803333333333333,0.7126666666666667,0.32,0.23333333333333334,0.29033333333333333,0.72,1289.0,0:00:23.256819,14629859.555176232
613,0.1,4,0.1,0.01,0.8,0.5314444444444445,1.1496818795736736,0.878,0.7113333333333334,0.333,0.23966666666666667,0.29733333333333334,0.7293333333333333,1307.0,0:00:24.617075,14629884.184330609
614,0.1,4,0.1,0.01,0.6,0.5317777777777778,1.1509274223492134,0.88,0.7073333333333334,0.3313333333333333,0.24566666666666667,0.2976666666666667,0.7286666666666667,1220.0,0:00:23.694842,14629907.890351174
615,0.1,4,0.1,0.01,0.4,0.529,1.1640235342845264,0.876,0.7106666666666667,0.329,0.23133333333333334,0.3,0.727,978.0,0:00:20.709748,14629928.611935208
616,0.1,4,0.1,0.1,1.0,0.5291111111111111,1.1578324174650045,0.882,0.7103333333333334,0.329,0.237,0.2886666666666667,0.7276666666666667,1290.0,0:00:23.378985,14629952.002682164
617,0.1,4,0.1,0.1,0.8,0.5318333333333334,1.149604007009578,0.8773333333333333,0.7053333333333334,0.3393333333333333,0.24,0.297,0.732,1304.0,0:00:24.554069,14629976.568242384
618,0.1,4,0.1,0.1,0.6,0.5313888888888889,1.152260781957976,0.8766666666666667,0.7086666666666667,0.33766666666666667,0.244,0.29333333333333333,0.728,1219.0,0:00:23.683418,14630000.263822837
619,0.1,4,0.1,0.1,0.4,0.5290555555555555,1.1664961074649036,0.8736666666666667,0.7043333333333334,0.3303333333333333,0.23866666666666667,0.2966666666666667,0.7306666666666667,1091.0,0:00:22.179303,14630022.45433648
620,0.1,4,0.1,1.0,1.0,0.5278333333333334,1.1543229978999896,0.8793333333333333,0.7113333333333334,0.3283333333333333,0.231,0.2886666666666667,0.7283333333333334,1395.0,0:00:24.293375,14630046.759525023
621,0.1,4,0.1,1.0,0.8,0.5315,1.1481959485104019,0.8756666666666667,0.7116666666666667,0.33566666666666667,0.24166666666666667,0.2906666666666667,0.7336666666666667,1353.0,0:00:25.189925,14630071.961463338
622,0.1,4,0.1,1.0,0.6,0.5318888888888889,1.1507606088972497,0.8773333333333333,0.7083333333333334,0.3343333333333333,0.24766666666666667,0.289,0.7346666666666667,1403.0,0:00:26.047619,14630098.020344935
623,0.1,4,0.1,1.0,0.4,0.5291111111111111,1.1630613569083732,0.8753333333333333,0.7053333333333334,0.3343333333333333,0.23566666666666666,0.2896666666666667,0.7343333333333333,1083.0,0:00:22.055687,14630120.088167109
624,0.1,4,1.0,0.001,1.0,0.5277222222222222,1.155639757341198,0.8866666666666667,0.7233333333333334,0.3516666666666667,0.173,0.29733333333333334,0.7343333333333333,991.0,0:00:11.682904,14630131.782300016
625,0.1,4,1.0,0.001,0.8,0.5309444444444444,1.1489387677411138,0.878,0.7126666666666667,0.336,0.242,0.286,0.731,1371.0,0:00:21.531879,14630153.32594084
626,0.1,4,1.0,0.001,0.6,0.5328888888888889,1.1516843008164375,0.8773333333333333,0.7123333333333334,0.3406666666666667,0.23666666666666666,0.2976666666666667,0.7326666666666667,1220.0,0:00:23.294186,14630176.631460752
627,0.1,4,1.0,0.001,0.4,0.5258888888888889,1.1651066290045582,0.8743333333333333,0.7063333333333334,0.332,0.23966666666666667,0.276,0.727,1081.0,0:00:21.966984,14630198.610597806
628,0.1,4,1.0,0.01,1.0,0.528,1.1556377850759085,0.8883333333333333,0.7233333333333334,0.3473333333333333,0.17133333333333334,0.304,0.7336666666666667,1002.0,0:00:11.728872,14630210.350777324
629,0.1,4,1.0,0.01,0.8,0.5321111111111111,1.147575939625655,0.8823333333333333,0.7113333333333334,0.3383333333333333,0.235,0.291,0.7346666666666667,1337.0,0:00:21.285393,14630231.647978665
630,0.1,4,1.0,0.01,0.6,0.5352222222222223,1.1518944852299589,0.8776666666666667,0.7083333333333334,0.3463333333333333,0.249,0.29433333333333334,0.7356666666666667,1219.0,0:00:23.258628,14630254.917986512
631,0.1,4,1.0,0.01,0.4,0.5289444444444444,1.1660109861467687,0.8703333333333333,0.7086666666666667,0.33266666666666667,0.246,0.287,0.729,1130.0,0:00:22.509688,14630277.439511936
632,0.1,4,1.0,0.1,1.0,0.5297222222222222,1.1548300706713268,0.89,0.7253333333333334,0.35333333333333333,0.174,0.297,0.7386666666666667,998.0,0:00:11.708605,14630289.159486426
633,0.1,4,1.0,0.1,0.8,0.5306666666666666,1.147360086677609,0.875,0.712,0.3313333333333333,0.24,0.295,0.7306666666666667,1485.0,0:00:22.388004,14630311.559301369
634,0.1,4,1.0,0.1,0.6,0.5327222222222222,1.1516217810703022,0.8816666666666667,0.7083333333333334,0.348,0.23966666666666667,0.29033333333333333,0.7283333333333334,1114.0,0:00:22.006258,14630333.576947803
635,0.1,4,1.0,0.1,0.4,0.5272777777777777,1.1642341190049552,0.8723333333333333,0.7066666666666667,0.3233333333333333,0.24033333333333334,0.2906666666666667,0.7303333333333333,1086.0,0:00:21.929146,14630355.517952668
636,0.1,4,1.0,1.0,1.0,0.5303333333333333,1.15456212391096,0.8896666666666667,0.722,0.3433333333333333,0.183,0.304,0.74,1082.0,0:00:11.919187,14630367.448774084
637,0.1,4,1.0,1.0,0.8,0.5332222222222223,1.1468714579730335,0.8773333333333333,0.7153333333333334,0.3393333333333333,0.23766666666666666,0.2956666666666667,0.734,1372.0,0:00:21.694872,14630389.15550906
638,0.1,4,1.0,1.0,0.6,0.5363888888888889,1.1501917454279362,0.8786666666666667,0.7116666666666667,0.3363333333333333,0.25633333333333336,0.306,0.7293333333333333,1421.0,0:00:25.653051,14630414.8199828
639,0.1,4,1.0,1.0,0.4,0.5288888888888889,1.1600178838832098,0.8753333333333333,0.7056666666666667,0.3393333333333333,0.241,0.2776666666666667,0.7343333333333333,1089.0,0:00:22.034897,14630436.866793867
640,0.1,5,0.001,0.001,1.0,0.5281666666666667,1.1593289107408375,0.879,0.7086666666666667,0.3303333333333333,0.23533333333333334,0.302,0.7136666666666667,905.0,0:00:28.515190,14630465.39338553
641,0.1,5,0.001,0.001,0.8,0.5293333333333333,1.1528131148483305,0.8746666666666667,0.711,0.3373333333333333,0.23733333333333334,0.2946666666666667,0.721,941.0,0:00:30.226015,14630495.631347608
642,0.1,5,0.001,0.001,0.6,0.5309444444444444,1.155152136647868,0.8696666666666667,0.71,0.3443333333333333,0.25466666666666665,0.289,0.718,794.0,0:00:27.745274,14630523.388491496
643,0.1,5,0.001,0.001,0.4,0.5234444444444445,1.1702130393128154,0.873,0.6996666666666667,0.3413333333333333,0.23833333333333334,0.2763333333333333,0.712,709.0,0:00:26.225905,14630549.625781767
644,0.1,5,0.001,0.01,1.0,0.5240555555555556,1.1593619287896295,0.8763333333333333,0.7083333333333334,0.326,0.234,0.293,0.7066666666666667,856.0,0:00:27.567394,14630577.205134332
645,0.1,5,0.001,0.01,0.8,0.5311111111111111,1.1527473965614754,0.8763333333333333,0.7086666666666667,0.35,0.243,0.292,0.7166666666666667,811.0,0:00:27.747819,14630604.970214305
646,0.1,5,0.001,0.01,0.6,0.5315,1.1553750272291932,0.8726666666666667,0.7086666666666667,0.33466666666666667,0.25433333333333336,0.29433333333333334,0.7243333333333334,785.0,0:00:27.485907,14630632.467466796
647,0.1,5,0.001,0.01,0.4,0.5247777777777778,1.1693609803793852,0.8703333333333333,0.7,0.3486666666666667,0.22833333333333333,0.2866666666666667,0.7146666666666667,707.0,0:00:26.102088,14630658.581535282
648,0.1,5,0.001,0.1,1.0,0.5261111111111111,1.1601448644977417,0.878,0.7133333333333334,0.32766666666666666,0.23433333333333334,0.2996666666666667,0.7036666666666667,777.0,0:00:26.119182,14630684.713029824
649,0.1,5,0.001,0.1,0.8,0.5268333333333334,1.1517476297033022,0.874,0.7033333333333334,0.337,0.24133333333333334,0.285,0.7203333333333334,1007.0,0:00:31.289620,14630716.014025513
650,0.1,5,0.001,0.1,0.6,0.5307777777777778,1.155215973574984,0.8716666666666667,0.7053333333333334,0.3426666666666667,0.24933333333333332,0.2966666666666667,0.719,794.0,0:00:27.620666,14630743.64671966
651,0.1,5,0.001,0.1,0.4,0.5239444444444444,1.1681105982053068,0.8703333333333333,0.708,0.3293333333333333,0.22733333333333333,0.2926666666666667,0.716,640.0,0:00:24.781015,14630768.439900463
652,0.1,5,0.001,1.0,1.0,0.5266111111111111,1.1592476431411405,0.8763333333333333,0.7103333333333334,0.33066666666666666,0.22866666666666666,0.301,0.7126666666666667,857.0,0:00:27.575684,14630796.027521169
653,0.1,5,0.001,1.0,0.8,0.5292222222222223,1.1515968867144986,0.871,0.7116666666666667,0.3406666666666667,0.24333333333333335,0.28933333333333333,0.7193333333333334,882.0,0:00:29.097846,14630825.13682608
654,0.1,5,0.001,1.0,0.6,0.5318333333333334,1.1514157203379687,0.8753333333333333,0.7073333333333334,0.343,0.24733333333333332,0.30033333333333334,0.7176666666666667,786.0,0:00:27.542325,14630852.691143095
655,0.1,5,0.001,1.0,0.4,0.5266111111111111,1.1635223468246372,0.874,0.7006666666666667,0.33866666666666667,0.23833333333333334,0.29233333333333333,0.7156666666666667,718.0,0:00:26.327438,14630879.030530931
656,0.1,5,0.01,0.001,1.0,0.5255555555555556,1.1605691465867627,0.8776666666666667,0.7093333333333334,0.324,0.23266666666666666,0.3016666666666667,0.708,810.0,0:00:26.759772,14630905.801818596
657,0.1,5,0.01,0.001,0.8,0.5311111111111111,1.1501634084141308,0.8786666666666667,0.714,0.3463333333333333,0.23533333333333334,0.29333333333333333,0.719,845.0,0:00:28.315712,14630934.12956326
658,0.1,5,0.01,0.001,0.6,0.5322777777777777,1.1551812756192512,0.873,0.699,0.347,0.254,0.29833333333333334,0.7223333333333334,794.0,0:00:27.717744,14630961.859346425
659,0.1,5,0.01,0.001,0.4,0.5223888888888889,1.169339585932794,0.8693333333333333,0.7003333333333334,0.33466666666666667,0.23766666666666666,0.286,0.7063333333333334,627.0,0:00:24.602338,14630986.473199764
660,0.1,5,0.01,0.01,1.0,0.5250555555555556,1.1619211361247992,0.877,0.7086666666666667,0.32866666666666666,0.238,0.2876666666666667,0.7103333333333334,880.0,0:00:27.948394,14631014.433610424
661,0.1,5,0.01,0.01,0.8,0.5287777777777778,1.1506146525971128,0.8756666666666667,0.7016666666666667,0.3396666666666667,0.235,0.30033333333333334,0.7203333333333334,860.0,0:00:28.608262,14631043.05387346
662,0.1,5,0.01,0.01,0.6,0.5335555555555556,1.155457680125768,0.8716666666666667,0.7083333333333334,0.337,0.25666666666666665,0.297,0.7306666666666667,788.0,0:00:27.556927,14631070.622333111
663,0.1,5,0.01,0.01,0.4,0.5277777777777778,1.1666162745686415,0.8756666666666667,0.6976666666666667,0.3353333333333333,0.24433333333333335,0.3006666666666667,0.713,719.0,0:00:26.235140,14631096.869594773
664,0.1,5,0.01,0.1,1.0,0.5265,1.1595828161364414,0.879,0.707,0.3273333333333333,0.24566666666666667,0.29433333333333334,0.7056666666666667,925.0,0:00:28.684037,14631125.565659411
